Longitude,Latitude,Bouguer_gravity_anomaly_mGals
-92.78138888888888,34.19416666666666,1.55
-92.7461111111111,34.19416666666666,2.37
-91.49472222222222,34.19416666666666,7.94
-91.30833333333334,34.19416666666666,5.48
-91.72833333333334,34.19444444444444,11.78
-90.56666666666666,34.19444444444444,3.5
-92.15138888888887,34.19444444444444,13.14
-90.98055555555555,34.19444444444444,-4.92
-92.79916666666666,34.19472222222222,1.96
-91.95472222222224,34.19472222222222,11.21
-91.89555555555556,34.19472222222222,11.33
-93.30833333333334,34.19499999999999,-9.08
-91.91666666666669,34.195277777777775,12.54
-90.64,34.195277777777775,0.59
-92.20583333333332,34.195277777777775,11.13
-92.1652777777778,34.195277777777775,12.61
-91.28194444444443,34.195277777777775,5.16
-93.595,34.19555555555555,-13.04
-93.51055555555556,34.19555555555555,-10.81
-92.40444444444444,34.19555555555555,8.69
-93.67944444444444,34.19611111111111,-14.1
-92.56555555555556,34.19611111111111,6.11
-91.8322222222222,34.19611111111111,10.79
-91.80555555555556,34.19611111111111,10.58
-92.1825,34.19638888888888,11.87
-93.505,34.19694444444444,-9.33
-92.87583333333332,34.19694444444444,-1.04
-94.89277777777778,34.197222222222216,-54.42
-92.54333333333334,34.1975,6.17
-92.22833333333334,34.19777777777777,9.2
-92.34083333333332,34.19777777777777,9.54
-92.86805555555554,34.198055555555555,-0.48
-93.16555555555556,34.19916666666666,-6.59
-94.97777777777776,34.19944444444444,-65.52
-93.425,34.19944444444444,-10.5
-94.18,34.2,-17.57
-94.15166666666669,34.2,-17.41
-92.90666666666668,34.2,0.46
-92.65,34.2,6.07
-92.01416666666668,34.2,12.17
-92.63805555555555,34.20027777777778,4.83
-91.53944444444444,34.20027777777778,8.75
-93.795,34.200833333333335,-15.92
-92.95305555555557,34.200833333333335,-0.62
-91.0875,34.200833333333335,-0.35
-92.97166666666666,34.20111111111111,-0.53
-90.92805555555556,34.20138888888889,-6.11
-92.98861111111113,34.20166666666667,-0.7
-93.23472222222222,34.20194444444445,-7.73
-93.01027777777776,34.20194444444445,-1.15
-92.54666666666668,34.2025,7.98
-92.49638888888887,34.2025,8.06
-91.745,34.2025,10.29
-90.5,34.2025,4.43
-90.05,34.2025,16.47
-93.36777777777776,34.20277777777778,-11.69
-93.63277777777778,34.20305555555556,-13.76
-94.49722222222222,34.20333333333333,-24.76
-93.84166666666668,34.20333333333333,-16.65
-93.38944444444444,34.20333333333333,-10.75
-93.07833333333332,34.20333333333333,-3.15
-92.70833333333334,34.20333333333333,3.21
-92.80722222222222,34.20388888888889,2.74
-91.68777777777778,34.20388888888889,10.48
-90.28166666666668,34.20388888888889,2.21
-94.29,34.20416666666667,-17.31
-92.85166666666666,34.20416666666667,-0.19
-92.095,34.20444444444445,13.94
-92.07111111111112,34.20472222222222,14.03
-91.02694444444444,34.20527777777778,-3.08
-91.0038888888889,34.20527777777778,-3.98
-91.04416666666668,34.20555555555556,-2.51
-93.945,34.20583333333334,-17.7
-93.64,34.20583333333334,-13.01
-93.0363888888889,34.20583333333334,-2.42
-92.28361111111111,34.20583333333334,10.08
-91.78361111111111,34.20583333333334,10.34
-91.65555555555557,34.20611111111111,10.16
-92.45305555555557,34.20638888888889,8.62
-91.49444444444444,34.20638888888889,8.49
-91.47555555555556,34.20638888888889,8.59
-92.6575,34.20666666666667,4.77
-91.8711111111111,34.206944444444446,10.39
-91.45833333333334,34.206944444444446,8.21
-91.44027777777778,34.206944444444446,8.42
-92.23222222222222,34.20722222222223,9.99
-91.42277777777778,34.20722222222223,8.17
-91.83,34.2075,11.7
-91.58305555555556,34.2075,9.56
-91.515,34.2075,9.38
-91.51305555555555,34.2075,8.6
-91.22833333333334,34.2075,5.6
-91.40472222222223,34.20777777777778,8.19
-91.21166666666667,34.20777777777778,3.1
-93.64888888888888,34.20805555555556,-15.32
-92.74583333333334,34.20805555555556,2.02
-92.72027777777778,34.20805555555556,1.98
-92.1286111111111,34.20805555555556,13.69
-92.12305555555557,34.20805555555556,13.14
-91.38694444444444,34.20805555555556,8.23
-94.73722222222224,34.208333333333336,-34.93
-94.04333333333334,34.208333333333336,-16.78
-92.60333333333332,34.208333333333336,6.83
-91.88,34.208333333333336,11.57
-91.37,34.208333333333336,7.04
-91.22916666666669,34.208333333333336,4.1
-90.04194444444444,34.20861111111111,16.1
-92.52027777777778,34.20861111111111,7.84
-91.24666666666668,34.20861111111111,5.0
-93.7152777777778,34.20888888888889,-16.73
-91.85138888888888,34.20888888888889,10.43
-91.35166666666666,34.20888888888889,6.34
-91.10277777777776,34.20888888888889,-0.11
-92.31166666666668,34.20916666666667,9.64
-91.98944444444444,34.20916666666667,11.24
-91.3347222222222,34.20916666666667,5.9
-91.26444444444444,34.20916666666667,5.62
-93.45555555555556,34.20944444444445,-10.78
-92.48333333333332,34.20944444444445,8.45
-91.97194444444445,34.20944444444445,10.84
-91.0625,34.20944444444445,-2.42
-93.62194444444444,34.209722222222226,-14.31
-92.67666666666668,34.209722222222226,4.2
-91.30805555555555,34.209722222222226,5.58
-91.97166666666666,34.209722222222226,11.51
-90.28333333333332,34.209722222222226,2.22
-91.28138888888888,34.21,5.13
-92.79,34.21027777777778,2.57
-92.69361111111112,34.21055555555556,2.55
-93.73333333333332,34.21083333333333,-15.38
-92.1875,34.21083333333333,11.06
-93.59388888888888,34.21111111111112,-13.98
-93.20277777777778,34.21111111111112,-7.8
-92.87083333333332,34.21111111111112,-0.03
-92.60972222222222,34.21111111111112,5.38
-93.57055555555556,34.21138888888889,-13.61
-94.78111111111112,34.211666666666666,-44.21
-92.76666666666668,34.211666666666666,2.88
-93.3286111111111,34.21194444444445,-11.5
-92.22166666666666,34.21194444444445,10.16
-90.9363888888889,34.21194444444445,-6.89
-92.54722222222222,34.21222222222222,7.59
-92.33833333333332,34.21222222222222,9.71
-91.89555555555556,34.212500000000006,10.1
-93.18944444444443,34.21277777777778,-7.72
-92.20555555555556,34.21277777777778,10.33
-91.83583333333333,34.21277777777778,10.21
-93.325,34.21305555555556,-10.6
-91.98666666666666,34.21305555555556,12.59
-92.9002777777778,34.21361111111111,0.36
-93.99166666666667,34.21388888888889,-17.89
-93.45166666666668,34.21388888888889,-9.95
-92.99666666666668,34.214444444444446,-0.64
-93.17583333333334,34.21472222222223,-7.34
-92.71277777777776,34.21472222222223,1.95
-92.6261111111111,34.21472222222223,5.67
-91.73694444444445,34.21472222222223,10.08
-93.91,34.21472222222223,-17.14
-93.30833333333334,34.215,-11.56
-93.54333333333334,34.21527777777778,-13.1
-92.16805555555555,34.21527777777778,11.28
-92.9713888888889,34.21555555555556,-0.34
-90.43611111111112,34.21555555555556,3.36
-93.69027777777778,34.215833333333336,-17.06
-92.9413888888889,34.215833333333336,0.61
-92.14583333333334,34.215833333333336,12.27
-91.955,34.215833333333336,10.61
-92.8461111111111,34.21611111111111,0.71
-92.02444444444444,34.21638888888889,11.96
-92.84166666666668,34.21638888888889,1.55
-92.46666666666668,34.21638888888889,10.62
-91.655,34.21638888888889,11.23
-93.35111111111112,34.21666666666667,-11.63
-93.14305555555556,34.21666666666667,-5.81
-92.01972222222224,34.21666666666667,14.04
-90.55805555555555,34.21666666666667,1.55
-90.65833333333336,34.216944444444444,-1.62
-92.65305555555555,34.2175,5.08
-93.43833333333332,34.217777777777776,-11.34
-90.2847222222222,34.21805555555556,1.9
-93.61305555555556,34.218333333333334,-15.44
-93.64444444444445,34.21861111111112,-16.78
-90.95,34.21888888888889,-4.65
-90.38333333333334,34.21888888888889,3.04
-92.77333333333333,34.219166666666666,1.71
-92.51277777777776,34.219166666666666,8.45
-90.95166666666668,34.219166666666666,-5.62
-92.57027777777778,34.21944444444445,7.07
-91.0038888888889,34.21944444444445,-4.9
-90.98916666666666,34.21944444444445,-5.29
-90.96916666666668,34.21944444444445,-5.37
-91.08416666666666,34.219722222222224,-1.45
-92.80583333333333,34.22,3.1
-92.54083333333332,34.22,8.58
-91.88444444444444,34.22,9.82
-94.31972222222224,34.22027777777778,-21.97
-93.23861111111113,34.22055555555556,-9.48
-92.88305555555554,34.22055555555556,1.04
-91.92166666666668,34.22055555555556,10.27
-91.47166666666666,34.22055555555556,8.92
-93.16027777777778,34.22083333333334,-6.4
-92.42944444444444,34.22083333333334,9.42
-91.49416666666669,34.22083333333334,8.66
-91.76444444444444,34.221111111111114,9.57
-91.47555555555556,34.221111111111114,8.99
-91.10777777777776,34.221111111111114,-0.7
-91.18416666666668,34.22138888888889,2.46
-93.505,34.22138888888889,-10.79
-92.22833333333334,34.22138888888889,12.07
-91.41666666666669,34.22138888888889,8.88
-91.4575,34.22166666666667,9.1
-91.44,34.22166666666667,8.64
-90.73916666666666,34.221944444444446,-4.14
-91.50333333333332,34.221944444444446,8.48
-93.01166666666668,34.22222222222222,-1.33
-91.42194444444443,34.22222222222222,8.38
-93.0,34.22222222222222,-0.6
-92.40833333333336,34.22222222222222,10.48
-92.28666666666666,34.22222222222222,10.15
-91.27833333333334,34.22222222222222,6.96
-92.45833333333334,34.22277777777778,9.09
-91.2286111111111,34.22277777777778,3.41
-91.79527777777776,34.223055555555554,9.77
-91.36972222222222,34.223055555555554,6.74
-91.24638888888887,34.223055555555554,4.0
-91.82083333333333,34.223333333333336,9.78
-91.5213888888889,34.223333333333336,8.46
-91.3863888888889,34.223333333333336,7.82
-92.48277777777778,34.22361111111111,9.1
-92.29805555555556,34.22361111111111,9.37
-92.04944444444445,34.22361111111111,12.41
-91.69555555555556,34.22361111111111,10.33
-91.6713888888889,34.22361111111111,10.19
-91.35194444444444,34.22361111111111,6.48
-91.26444444444444,34.22361111111111,5.19
-92.35333333333332,34.223888888888894,10.9
-91.7,34.223888888888894,10.91
-91.33444444444444,34.223888888888894,6.4
-91.28111111111112,34.223888888888894,5.78
-91.06083333333332,34.223888888888894,-2.55
-90.45,34.223888888888894,2.82
-91.31666666666666,34.22416666666667,5.7
-91.65166666666669,34.224444444444444,10.17
-91.29888888888888,34.224444444444444,5.31
-92.40555555555557,34.224722222222226,9.71
-91.98972222222224,34.224722222222226,10.69
-91.06138888888889,34.224722222222226,-3.02
-90.13333333333334,34.224722222222226,9.26
-93.55444444444444,34.225,-15.83
-91.97194444444445,34.22527777777778,10.47
-92.87416666666664,34.22555555555556,1.57
-92.31972222222224,34.22555555555556,9.7
-92.27888888888889,34.22555555555556,9.99
-93.49777777777778,34.225833333333334,-13.18
-93.45305555555557,34.225833333333334,-11.97
-92.00194444444443,34.225833333333334,11.58
-92.335,34.22611111111112,9.68
-91.02111111111113,34.22638888888889,-4.28
-90.69666666666669,34.22638888888889,-3.15
-93.67166666666668,34.227222222222224,-16.96
-92.17666666666668,34.227222222222224,11.66
-92.08333333333331,34.227222222222224,12.52
-92.045,34.227222222222224,12.9
-92.08611111111112,34.2275,12.07
-92.74222222222222,34.22777777777778,3.07
-93.37694444444443,34.22805555555556,-12.12
-92.99,34.22833333333333,0.1
-92.3825,34.22833333333333,9.97
-92.26166666666668,34.22833333333333,10.06
-92.24166666666667,34.22833333333333,9.89
-92.02666666666669,34.22833333333333,12.85
-92.50222222222222,34.228611111111114,9.15
-92.1827777777778,34.228611111111114,10.43
-92.06972222222224,34.22888888888889,12.22
-91.84416666666668,34.22888888888889,10.3
-93.60416666666666,34.22916666666667,-16.87
-92.3586111111111,34.22916666666667,10.33
-92.15138888888887,34.22916666666667,11.41
-93.09194444444444,34.22944444444445,-3.65
-93.09222222222222,34.22944444444445,-2.95
-92.8963888888889,34.22944444444445,1.61
-91.71722222222222,34.22944444444445,10.25
-91.58611111111112,34.22944444444445,9.26
-93.095,34.22972222222222,-3.36
-91.96666666666668,34.22972222222222,11.52
-91.93166666666669,34.22972222222222,11.61
-92.72611111111112,34.230000000000004,1.88
-92.20555555555556,34.230000000000004,10.0
-93.47944444444444,34.23027777777778,-13.11
-93.27972222222222,34.23027777777778,-10.55
-92.79027777777776,34.23027777777778,3.05
-91.74527777777776,34.23027777777778,10.21
-93.5736111111111,34.230555555555554,-16.44
-93.26583333333332,34.230555555555554,-9.99
-92.22583333333334,34.230555555555554,9.74
-92.105,34.230555555555554,11.97
-93.35694444444444,34.23083333333334,-11.66
-94.21333333333334,34.231388888888894,-20.08
-93.85833333333332,34.231388888888894,-17.6
-92.51333333333334,34.231388888888894,10.1
-91.745,34.231388888888894,10.87
-93.40416666666668,34.23166666666667,-12.58
-92.705,34.23166666666667,2.49
-92.67305555555556,34.23166666666667,4.86
-93.43138888888888,34.231944444444444,-13.6
-93.33333333333331,34.231944444444444,-11.79
-91.56166666666668,34.23277777777778,8.78
-92.91583333333334,34.233333333333334,1.99
-92.51833333333332,34.233333333333334,8.72
-92.44111111111113,34.23361111111111,9.5
-93.18333333333334,34.23388888888889,-7.58
-92.83416666666666,34.23388888888889,0.73
-91.11444444444444,34.23388888888889,-1.13
-90.95083333333334,34.23388888888889,-6.55
-94.55472222222222,34.23416666666667,-34.38
-92.75861111111112,34.23416666666667,3.09
-90.96833333333332,34.23416666666667,-5.87
-92.13,34.23444444444444,12.2
-91.00361111111113,34.23444444444444,-5.52
-93.70861111111113,34.234722222222224,-18.5
-92.64611111111113,34.235,5.74
-92.12694444444443,34.235,11.92
-94.06333333333332,34.23527777777778,-19.01
-93.74166666666667,34.23527777777778,-17.16
-92.6175,34.23527777777778,6.4
-92.5822222222222,34.23527777777778,7.89
-91.475,34.23555555555556,8.68
-91.90861111111111,34.23583333333333,9.92
-91.79027777777776,34.23583333333333,9.43
-91.0436111111111,34.23583333333333,-3.83
-91.49388888888888,34.236111111111114,8.4
-91.45722222222224,34.236111111111114,8.87
-91.18388888888887,34.236111111111114,1.31
-92.985,34.23638888888889,0.63
-92.95222222222222,34.23638888888889,1.63
-93.61861111111112,34.236666666666665,-16.89
-91.50277777777778,34.236666666666665,8.03
-91.42444444444445,34.236666666666665,8.37
-94.075,34.23694444444445,-19.22
-93.82333333333332,34.23694444444445,-17.91
-92.92166666666668,34.23694444444445,3.14
-92.53583333333331,34.23694444444445,9.22
-91.805,34.23694444444445,10.89
-91.06305555555556,34.23694444444445,-3.61
-93.74083333333331,34.23722222222222,-18.35
-93.46027777777778,34.23722222222222,-13.49
-91.4038888888889,34.23722222222222,8.14
-91.36916666666666,34.237500000000004,6.43
-91.80805555555555,34.23777777777778,11.35
-91.33833333333332,34.23777777777778,7.04
-91.2461111111111,34.23777777777778,3.68
-90.33,34.23777777777778,2.04
-93.075,34.238055555555555,-2.76
-92.29527777777776,34.238055555555555,9.52
-91.38611111111112,34.238055555555555,7.51
-91.26388888888889,34.238055555555555,4.32
-91.35166666666666,34.23833333333334,6.24
-91.28055555555557,34.23833333333334,4.81
-91.53,34.23861111111111,8.17
-91.33388888888888,34.23861111111111,5.78
-91.31611111111113,34.23888888888889,5.54
-91.29833333333332,34.23888888888889,4.92
-91.14666666666668,34.23888888888889,-0.51
-94.345,34.239444444444445,-25.7
-94.01666666666668,34.239444444444445,-19.2
-93.305,34.239444444444445,-11.75
-93.2088888888889,34.24,-7.93
-92.63027777777778,34.24,6.54
-92.27805555555555,34.24,9.7
-93.30333333333331,34.24027777777778,-11.03
-91.81277777777775,34.24055555555556,9.39
-93.66388888888888,34.240833333333335,-17.8
-92.02555555555556,34.240833333333335,10.94
-91.6613888888889,34.24138888888889,10.28
-93.01666666666668,34.24166666666667,-0.83
-92.77,34.24166666666667,2.65
-92.35,34.24166666666667,10.78
-93.22694444444444,34.242222222222225,-9.89
-92.92805555555556,34.242222222222225,2.79
-94.63583333333334,34.242222222222225,-42.64
-93.17472222222224,34.2425,-7.1
-92.81138888888889,34.2425,2.93
-93.77833333333334,34.24277777777778,-17.76
-92.895,34.24277777777778,1.8
-92.61666666666666,34.24277777777778,8.1
-91.76361111111112,34.24277777777778,9.93
-93.40555555555557,34.24333333333333,-13.55
-93.64194444444443,34.243611111111115,-17.3
-92.40333333333334,34.24388888888889,11.8
-93.71916666666668,34.244166666666665,-18.54
-93.16722222222222,34.244166666666665,-6.82
-94.83694444444444,34.24444444444445,-62.06
-93.32416666666666,34.24444444444445,-12.78
-92.47222222222224,34.24444444444445,9.71
-91.17,34.24444444444445,2.08
-90.57166666666666,34.24444444444445,-1.55
-91.84222222222222,34.24472222222222,9.82
-93.51861111111111,34.245,-12.84
-94.14166666666668,34.24527777777778,-21.36
-93.695,34.24527777777778,-17.14
-93.36055555555556,34.245555555555555,-13.62
-91.52027777777778,34.245555555555555,7.55
-92.61583333333331,34.24583333333334,6.93
-92.50916666666669,34.24583333333334,9.44
-92.4975,34.24583333333334,9.6
-91.99361111111112,34.24583333333334,10.12
-90.76833333333332,34.24583333333334,-7.76
-93.69444444444444,34.24638888888889,-18.47
-92.85388888888887,34.24638888888889,1.32
-92.04722222222222,34.24638888888889,11.19
-91.9302777777778,34.24638888888889,10.04
-91.55666666666666,34.246944444444445,9.41
-90.62333333333332,34.246944444444445,-3.64
-92.90472222222223,34.246944444444445,2.95
-93.50138888888888,34.24722222222222,-14.89
-93.3852777777778,34.24722222222222,-13.91
-92.15083333333334,34.24722222222222,10.99
-91.06333333333332,34.24722222222222,-4.28
-90.40916666666668,34.2475,2.17
-94.48,34.24777777777778,-31.87
-93.23666666666666,34.24777777777778,-10.93
-90.52333333333333,34.24777777777778,0.43
-90.25138888888888,34.24777777777778,1.58
-93.58694444444444,34.24805555555556,-17.4
-92.75527777777778,34.248333333333335,2.57
-90.96833333333332,34.248333333333335,-6.98
-90.95055555555555,34.248333333333335,-7.59
-94.425,34.24861111111111,-30.43
-93.93666666666668,34.24861111111111,-19.31
-92.45194444444444,34.24861111111111,9.51
-92.42888888888888,34.24861111111111,9.8
-91.11972222222222,34.24861111111111,-2.12
-90.98555555555556,34.24861111111111,-6.36
-93.26777777777778,34.24888888888889,-11.13
-93.24361111111112,34.24888888888889,-10.08
-92.6538888888889,34.24888888888889,5.9
-92.19194444444445,34.24888888888889,10.21
-91.55638888888888,34.24888888888889,8.35
-91.00333333333332,34.24888888888889,-6.07
-93.67611111111113,34.24916666666667,-18.3
-92.83083333333332,34.24916666666667,1.61
-92.7152777777778,34.24916666666667,3.73
-91.02111111111113,34.24916666666667,-5.2
-92.96555555555555,34.249722222222225,1.78
-92.6977777777778,34.249722222222225,4.75
-92.53,34.249722222222225,9.36
-92.10472222222222,34.249722222222225,11.34
-92.8086111111111,34.25,3.66
-94.10166666666666,34.250277777777775,-20.94
-93.64,34.250277777777775,-16.79
-93.42166666666668,34.250277777777775,-13.25
-92.7,34.250277777777775,5.42
-91.475,34.250277777777775,7.55
-91.49388888888888,34.25055555555556,7.63
-92.96333333333334,34.25111111111111,2.2
-92.515,34.25111111111111,10.01
-91.20138888888889,34.25111111111111,1.81
-94.96583333333334,34.251666666666665,-77.67
-92.49722222222222,34.251666666666665,9.11
-91.40361111111112,34.25194444444445,7.36
-91.36888888888888,34.25194444444445,6.64
-93.09666666666666,34.25222222222222,-3.59
-91.59888888888888,34.25222222222222,9.09
-92.27555555555556,34.2525,9.2
-91.51166666666668,34.2525,7.61
-91.38611111111112,34.2525,7.29
-90.38333333333334,34.25277777777778,1.9
-91.35138888888888,34.25277777777778,6.13
-91.33333333333331,34.253055555555555,5.47
-94.49694444444444,34.25333333333333,-36.84
-91.92722222222224,34.25333333333333,9.7
-91.31611111111113,34.25333333333333,5.2
-93.98,34.25361111111111,-19.43
-92.71361111111112,34.25361111111111,5.17
-92.39166666666668,34.25361111111111,10.83
-92.12638888888888,34.25361111111111,11.71
-91.52722222222222,34.25361111111111,7.49
-91.29833333333332,34.25361111111111,4.73
-90.91,34.25361111111111,-9.05
-90.49194444444444,34.25361111111111,0.66
-91.81888888888888,34.25388888888889,9.62
-91.16472222222222,34.25388888888889,-0.65
-94.91611111111112,34.25416666666667,-73.73
-92.73055555555555,34.25416666666667,3.82
-92.245,34.25416666666667,9.64
-91.28055555555557,34.25416666666667,4.35
-92.82833333333332,34.254444444444445,2.68
-90.47,34.254444444444445,1.34
-90.36055555555556,34.254444444444445,1.56
-93.03805555555556,34.25472222222222,-0.7
-90.73472222222222,34.25472222222222,-6.17
-92.82583333333334,34.255,2.31
-92.29166666666669,34.255,10.3
-94.96583333333334,34.25527777777778,-77.8
-92.46444444444444,34.25527777777778,9.82
-92.32305555555556,34.25555555555555,10.34
-91.56333333333332,34.25555555555555,8.51
-93.55,34.255833333333335,-15.93
-92.01666666666668,34.255833333333335,11.45
-92.35055555555554,34.25611111111111,11.23
-92.18805555555556,34.25611111111111,10.36
-90.1527777777778,34.25611111111111,7.49
-92.54916666666666,34.256388888888885,9.81
-92.1236111111111,34.256388888888885,10.77
-92.09583333333332,34.25666666666667,11.07
-91.06027777777776,34.25666666666667,-4.7
-92.96333333333334,34.25694444444444,2.75
-92.89027777777778,34.25694444444444,3.75
-92.01638888888888,34.25694444444444,10.48
-93.07555555555555,34.257222222222225,-2.62
-91.87138888888887,34.257222222222225,10.15
-91.76333333333334,34.257222222222225,10.25
-93.12666666666668,34.2575,-5.1
-93.06277777777775,34.2575,-2.43
-91.52333333333333,34.2575,8.29
-90.93666666666668,34.2575,-7.95
-91.58166666666666,34.257777777777775,8.67
-92.22805555555556,34.25805555555556,10.3
-91.52666666666669,34.25805555555556,8.76
-93.00583333333331,34.25833333333333,1.56
-92.97,34.25833333333333,2.09
-92.885,34.25833333333333,3.15
-92.445,34.25833333333333,10.96
-92.1,34.25833333333333,12.19
-91.935,34.25833333333333,10.89
-91.855,34.25833333333333,10.2
-91.89666666666668,34.25861111111111,9.32
-92.15611111111112,34.25888888888889,11.31
-91.85388888888887,34.25888888888889,9.08
-91.93305555555555,34.259166666666665,11.33
-90.60333333333332,34.259166666666665,-3.89
-92.75333333333332,34.260555555555555,3.29
-92.64472222222224,34.260555555555555,6.86
-92.755,34.26083333333333,3.14
-92.39833333333334,34.26083333333333,12.91
-91.64166666666668,34.26083333333333,9.99
-90.27166666666666,34.26083333333333,1.55
-90.07333333333332,34.26083333333333,13.81
-92.66361111111112,34.26111111111111,6.22
-92.345,34.26166666666666,13.77
-92.06055555555557,34.26277777777778,11.09
-90.97694444444444,34.26277777777778,-7.09
-90.86416666666666,34.26277777777778,-10.11
-91.4388888888889,34.26305555555555,7.32
-94.29833333333332,34.263333333333335,-25.84
-93.51666666666668,34.263333333333335,-15.88
-91.01861111111111,34.263333333333335,-5.69
-91.00333333333332,34.263333333333335,-6.26
-92.42111111111112,34.263888888888886,11.22
-90.88194444444444,34.263888888888886,-10.33
-93.47166666666666,34.26416666666667,-15.25
-90.72,34.26416666666667,-5.94
-90.66666666666669,34.26416666666667,-5.17
-92.44611111111112,34.26444444444444,10.21
-91.12944444444445,34.26444444444444,-2.46
-92.83027777777778,34.264722222222225,3.0
-91.14694444444446,34.264722222222225,-1.58
-93.13611111111112,34.265,-7.25
-92.47944444444444,34.265,8.74
-91.49333333333334,34.265,7.08
-91.49,34.265,8.17
-91.47472222222224,34.265,7.23
-92.85277777777776,34.265277777777776,3.9
-92.6172222222222,34.265277777777776,8.24
-92.30388888888888,34.265277777777776,10.73
-92.24861111111112,34.265277777777776,11.33
-91.45666666666666,34.26555555555556,6.99
-91.21,34.26555555555556,1.39
-94.7961111111111,34.26583333333333,-63.44
-93.09888888888888,34.26583333333333,-4.2
-92.53166666666668,34.26583333333333,10.66
-91.17472222222224,34.26611111111111,-0.94
-92.6875,34.26638888888889,5.92
-93.89166666666668,34.26638888888889,-19.97
-92.14833333333334,34.26638888888889,11.91
-91.38333333333334,34.26638888888889,7.64
-91.40333333333334,34.266666666666666,7.18
-91.36833333333333,34.266666666666666,6.47
-91.92444444444445,34.26722222222222,9.49
-91.51138888888887,34.26722222222222,7.44
-91.35111111111112,34.26722222222222,5.77
-91.26361111111112,34.26722222222222,3.44
-92.545,34.26722222222222,10.99
-92.495,34.26722222222222,10.41
-91.295,34.26722222222222,5.35
-91.23833333333332,34.26722222222222,3.14
-92.02222222222224,34.2675,10.59
-91.33333333333331,34.2675,5.42
-92.18111111111112,34.26777777777777,10.58
-91.31555555555556,34.26777777777777,4.8
-91.29777777777778,34.26777777777777,4.5
-93.1675,34.26805555555556,-8.7
-91.52888888888889,34.26805555555556,7.64
-91.38555555555556,34.26833333333333,6.69
-92.33694444444444,34.26888888888889,11.88
-91.28027777777778,34.26888888888889,3.75
-94.0,34.26916666666666,-20.21
-92.72527777777778,34.26916666666666,3.03
-92.20361111111112,34.269444444444446,10.86
-90.9075,34.269444444444446,-10.46
-92.3786111111111,34.27027777777778,12.62
-91.0586111111111,34.27111111111111,-5.52
-93.0286111111111,34.271388888888886,-1.54
-92.94722222222222,34.271388888888886,2.24
-94.72472222222224,34.27166666666667,-59.5
-92.39916666666667,34.27166666666667,12.23
-92.12194444444444,34.27194444444444,10.84
-92.1413888888889,34.27222222222222,10.26
-91.57777777777775,34.27222222222222,8.53
-93.69666666666669,34.27222222222222,-19.75
-91.81944444444444,34.27305555555555,9.77
-91.54277777777776,34.27305555555555,7.74
-93.06194444444444,34.27361111111111,-2.45
-92.57083333333333,34.27361111111111,10.3
-92.23166666666668,34.27388888888889,11.41
-91.85138888888888,34.27388888888889,9.82
-92.97111111111111,34.274166666666666,2.72
-91.60805555555557,34.27444444444444,9.09
-92.6563888888889,34.275,7.23
-91.88138888888888,34.275,9.56
-92.00138888888888,34.275277777777774,11.03
-92.6286111111111,34.27555555555556,8.73
-91.62666666666668,34.27555555555556,9.55
-92.49694444444444,34.27583333333333,9.7
-92.70416666666668,34.27611111111111,5.93
-94.05666666666666,34.27638888888889,-21.46
-92.5475,34.276944444444446,10.4
-92.50277777777778,34.276944444444446,10.44
-94.045,34.27722222222222,-21.38
-90.875,34.27722222222222,-11.24
-90.83944444444444,34.27722222222222,-11.4
-90.31666666666666,34.27722222222222,0.93
-90.14166666666668,34.27722222222222,7.32
-94.54833333333332,34.27722222222222,-46.71
-90.96833333333332,34.2775,-8.59
-90.95166666666668,34.2775,-9.85
-90.93416666666668,34.2775,-10.13
-92.25583333333331,34.27777777777778,11.46
-91.00305555555556,34.27777777777778,-7.23
-91.02055555555556,34.278055555555554,-6.65
-90.88194444444444,34.278055555555554,-11.64
-93.80833333333334,34.278055555555554,-21.29
-93.35666666666664,34.278055555555554,-14.34
-90.41333333333334,34.278055555555554,1.51
-91.6913888888889,34.27833333333333,10.29
-91.03833333333333,34.27833333333333,-6.06
-90.98555555555556,34.27833333333333,-7.7
-90.98555555555556,34.27833333333333,-7.92
-91.97194444444445,34.27861111111111,11.19
-91.14666666666668,34.278888888888886,-2.09
-91.91,34.279444444444444,9.73
-91.47444444444444,34.279444444444444,6.81
-91.49305555555556,34.27972222222222,6.91
-90.51472222222222,34.27972222222222,-1.49
-91.4563888888889,34.28,6.88
-91.20972222222224,34.28,-0.12
-94.86527777777778,34.280277777777776,-75.14
-92.67972222222222,34.280277777777776,6.73
-91.42055555555557,34.28055555555555,7.1
-91.17444444444445,34.28055555555555,-1.73
-94.79194444444444,34.28055555555555,-70.77
-91.22722222222222,34.280833333333334,0.39
-92.435,34.28111111111111,12.09
-94.05444444444444,34.28138888888889,-21.45
-93.94166666666668,34.28138888888889,-21.22
-91.90166666666669,34.28138888888889,10.71
-91.36805555555554,34.28138888888889,5.91
-91.40305555555555,34.281666666666666,6.68
-91.3852777777778,34.281666666666666,6.32
-91.35055555555554,34.281666666666666,5.34
-94.96611111111112,34.28194444444444,-86.49
-91.93583333333332,34.28194444444444,9.77
-91.87138888888887,34.28194444444444,10.17
-93.63333333333334,34.282222222222224,-19.6
-93.58666666666666,34.282222222222224,-19.43
-92.61694444444444,34.282222222222224,8.28
-92.38,34.282222222222224,16.88
-91.33277777777778,34.282222222222224,4.59
-91.27944444444444,34.282222222222224,2.76
-90.59666666666666,34.282222222222224,-5.12
-90.21666666666668,34.282222222222224,3.48
